branch,product_desc,category,division,department,qty,true_revenue,total_cost,total_profit,record_count,profit_per_unit,profit_margin_pct,branch_qty_benchmark_median,branch_ppu_benchmark_median,branch_popularity_index,branch_margin_index,branch_quadrant,branch_recommended_action,branch_profit_contribution_pct
Stories Mansourieh,ICED SALTED CARAMEL LATTE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,139.0,29994.0,5512.11,24481.89,1,176.13,81.62,137.5,155.81,1.01,1.13,star,"Keep quality high, feature prominently, and bundle for upsell.",0.13
Stories Mansourieh,MOCHA FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,119.0,33258.26,8961.46,24296.8,1,204.17,73.05,137.5,155.81,0.87,1.31,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.13
Stories Mansourieh,REPLACE ALMOND SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,396.0,36414.42,12306.25,24108.17,1,60.88,66.21,137.5,155.81,2.88,0.39,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.13
Stories Mansourieh,CLASSIC HOT CHOC MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,115.0,30525.52,7457.62,23067.9,1,200.59,75.57,137.5,155.81,0.84,1.29,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.12
Stories Mansourieh,ADD VANILLA SF SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,946.0,29159.16,6208.91,22950.25,1,24.26,78.71,137.5,155.81,6.88,0.16,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.12
Stories Mansourieh,SIGNATURE ICED CHOCOLATE MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,127.0,33669.67,11089.09,22580.58,1,177.8,67.07,137.5,155.81,0.92,1.14,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.12
Stories Mansourieh,LOTUS YOGHURT COMBO X-LARGE,FOOD,FROZEN YOGHURT,TAKE AWAY,72.0,37267.27,14802.19,22465.08,1,312.02,60.28,137.5,155.81,0.52,2.0,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.12
Stories Mansourieh,STRAWBERRY,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,376.0,27909.91,5456.76,22453.15,1,59.72,80.45,137.5,155.81,2.73,0.38,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.12
Stories Mansourieh,SAN BENEDETTO GLASS 250ML/24,BEVERAGES,GRAB&GO BEVERAGES,TAKE AWAY,226.0,31384.39,9214.39,22170.0,1,98.1,70.64,137.5,155.81,1.64,0.63,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.12
Stories Mansourieh,CARAMEL CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,93.0,28018.02,5967.6,22050.42,1,237.1,78.7,137.5,155.81,0.68,1.52,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.12
Stories Mansourieh,REPLACE SUGAR FREE OAT MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,254.5,30582.59,8541.66,22040.93,1,86.6,72.07,137.5,155.81,1.85,0.56,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.12
Stories Mansourieh,SOUTHERN MINT HERBAL TEA MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,171.0,28252.25,6398.13,21854.12,1,127.8,77.35,137.5,155.81,1.24,0.82,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.12
Stories Mansourieh,PLAIN CROISSANT,FOOD,CROISSANT,TAKE AWAY,199.0,36216.22,14497.75,21718.47,1,109.14,59.97,137.5,155.81,1.45,0.7,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.12
Stories Mansourieh,ICED SALTED CARAMEL LATTE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,89.0,27717.71,6553.19,21164.52,1,237.8,76.36,137.5,155.81,0.65,1.53,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.11
Stories Mansourieh,QUINOA SALAD (GRAB&GO),FOOD,CRUNCH,TAKE AWAY,77.0,35657.65,14802.25,20855.4,1,270.85,58.49,137.5,155.81,0.56,1.74,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.11
Stories Mansourieh,ASIAN SALAD (GRAB&GO),FOOD,GRAB&GO FOOD,TAKE AWAY,69.0,29051.05,8952.5,20098.55,1,291.28,69.18,137.5,155.81,0.5,1.87,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.11
Stories Mansourieh,ICED MOCHA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,84.0,25351.35,5292.74,20058.61,1,238.79,79.12,137.5,155.81,0.61,1.53,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.11
Stories Mansourieh,CARAMEL MACCHIATO LARGE,BEVERAGES,HOT BAR SECTION,TAKE AWAY,87.0,27045.05,7086.91,19958.14,1,229.4,73.8,137.5,155.81,0.63,1.47,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.11
Stories Mansourieh,SALTED CARAMEL LATTE SMALL,BEVERAGES,HOT BAR SECTION,TAKE AWAY,107.0,25057.06,5549.0,19508.06,1,182.32,77.85,137.5,155.81,0.78,1.17,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.1
Stories Mansourieh,MACARONS,FOOD,FRENCH PASTRY,TAKE AWAY,153.0,41567.57,22434.52,19133.05,1,125.05,46.03,137.5,155.81,1.11,0.8,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.1
Stories Mansourieh,FRAMBOISE CHEESE CAKE,FOOD,COFFEE PASTRY,TAKE AWAY,125.0,48954.95,30318.12,18636.83,1,149.09,38.07,137.5,155.81,0.91,0.96,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.1
Stories Mansourieh,REPLACE COCONUT SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,312.5,28594.6,10026.8,18567.8,1,59.42,64.93,137.5,155.81,2.27,0.38,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.1
Stories Mansourieh,CHOCOLATE YOGHURT SMALL,FOOD,FROZEN YOGHURT,TAKE AWAY,73.6,22522.52,4224.24,18298.28,1,248.62,81.24,137.5,155.81,0.54,1.6,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.1
Stories Mansourieh,ICED CLASSIC CHOC SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,94.0,21501.5,3639.84,17861.66,1,190.02,83.07,137.5,155.81,0.68,1.22,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,MAWARDI JUICE,BEVERAGES,GRAB&GO BEVERAGES,TAKE AWAY,171.0,28756.75,11194.57,17562.18,1,102.7,61.07,137.5,155.81,1.24,0.66,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.09
Stories Mansourieh,CLASSIC HOT CHOC SMALL,BEVERAGES,HOT BAR SECTION,TAKE AWAY,98.0,22390.39,4894.27,17496.12,1,178.53,78.14,137.5,155.81,0.71,1.15,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,ALMOND CROISSANT,FOOD,CROISSANT,TAKE AWAY,138.0,30666.67,13174.4,17492.27,1,126.76,57.04,137.5,155.81,1.0,0.81,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.09
Stories Mansourieh,CHOCOLATE CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,84.0,22912.91,5975.21,16937.7,1,201.64,73.92,137.5,155.81,0.61,1.29,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,MANGO YOGHURT SMALL,FOOD,FROZEN YOGHURT,TAKE AWAY,68.0,21336.33,4423.18,16913.15,1,248.72,79.27,137.5,155.81,0.49,1.6,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,MEDIUM CHIPS,FOOD,CRUNCH,TAKE AWAY,342.0,20606.6,3754.7,16851.9,1,49.27,81.78,137.5,155.81,2.49,0.32,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.09
Stories Mansourieh,VANILLA CREAM FRAPP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,106.0,21315.31,4630.63,16684.68,1,157.4,78.28,137.5,155.81,0.77,1.01,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,RED CINNAMON ROLL,FOOD,CINNAMON ROLLS,TAKE AWAY,60.0,19819.82,3320.98,16498.84,1,274.98,83.24,137.5,155.81,0.44,1.76,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,FREEZE DROPS STRAWBERRY,FOOD,GRAB&GO FOOD,TAKE AWAY,260.0,51678.68,35370.4,16308.28,1,62.72,31.56,137.5,155.81,1.89,0.4,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.09
Stories Mansourieh,VANILLA FRAPP MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,88.0,22096.1,5806.32,16289.78,1,185.11,73.72,137.5,155.81,0.64,1.19,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.09
Stories Mansourieh,DOUBLE SHOT SHAKEN SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,514.0,32717.72,16438.45,16279.27,1,31.67,49.76,137.5,155.81,3.74,0.2,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.09
Stories Mansourieh,EARL GREY LAVENDER TEA MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,121.0,20366.36,4481.62,15884.74,1,131.28,77.99,137.5,155.81,0.88,0.84,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.08
Stories Mansourieh,TOFFEE NUT LATTE MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,80.0,21891.89,6532.86,15359.03,1,191.99,70.16,137.5,155.81,0.58,1.23,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.08
Stories Mansourieh,SALTED CARAMEL CREAM FRAPPE MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,79.0,21513.52,6202.32,15311.2,1,193.81,71.17,137.5,155.81,0.57,1.24,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.08
Stories Mansourieh,MANGO,FOOD,FROZEN YOGHURT,TAKE AWAY,241.0,17972.97,2959.59,15013.38,1,62.3,83.53,137.5,155.81,1.75,0.4,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.08
Stories Mansourieh,MATCHA LATTE SMALL,BEVERAGES,HOT BAR SECTION,TAKE AWAY,123.0,22732.73,7720.03,15012.7,1,122.05,66.04,137.5,155.81,0.89,0.78,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.08
Stories Mansourieh,ADD CARAMEL SF MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,719.0,22048.05,7078.56,14969.49,1,20.82,67.89,137.5,155.81,5.23,0.13,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.08
Stories Mansourieh,HONEY,FOOD,FROZEN YOGHURT,TAKE AWAY,237.0,17081.08,2129.47,14951.61,1,63.09,87.53,137.5,155.81,1.72,0.4,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.08
Stories Mansourieh,LABNEH SUB,FOOD,SANDWICHES,TAKE AWAY,407.0,46414.41,31467.69,14946.72,1,36.72,32.2,137.5,155.81,2.96,0.24,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.08
Stories Mansourieh,STRAWBERRY CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,71.0,19678.67,5234.42,14444.25,1,203.44,73.4,137.5,155.81,0.52,1.31,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.08
Stories Mansourieh,BLUEBERRIES,FOOD,FROZEN YOGHURT,TAKE AWAY,314.0,23477.48,9367.67,14109.81,1,44.94,60.1,137.5,155.81,2.28,0.29,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.07
Stories Mansourieh,DOUBLE LONGO,BEVERAGES,HOT BAR SECTION,TAKE AWAY,92.0,16576.57,2598.3,13978.27,1,151.94,84.33,137.5,155.81,0.67,0.98,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.07
Stories Mansourieh,CHOCOLATE QUELLA CRUNCH,FOOD,FROZEN YOGHURT,TAKE AWAY,305.0,31741.74,17800.15,13941.59,1,45.71,43.92,137.5,155.81,2.22,0.29,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.07
Stories Mansourieh,SIGNATURE HOT CHOCOLATE LARGE,BEVERAGES,HOT BAR SECTION,TAKE AWAY,68.0,20582.59,6901.58,13681.01,1,201.19,66.47,137.5,155.81,0.49,1.29,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.07
Stories Mansourieh,COFFEE FRAPPE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,104.0,18630.63,4972.04,13658.59,1,131.33,73.31,137.5,155.81,0.76,0.84,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.07
Stories Mansourieh,REPLACE ALMOND LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,137.0,21171.17,7663.44,13507.73,1,98.6,63.8,137.5,155.81,1.0,0.63,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.07
Stories Mansourieh,ADD SMOKED TURKEY,FOOD,SUBS,TAKE AWAY,208.0,21249.24,8260.63,12988.61,1,62.45,61.13,137.5,155.81,1.51,0.4,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.07
Stories Mansourieh,ADD VANILLA SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,541.0,15555.56,2818.07,12737.49,1,23.54,81.88,137.5,155.81,3.93,0.15,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.07
Stories Mansourieh,YIRGACHEFFE BEANS 250G,BEVERAGES,HOT BAR SECTION,TAKE AWAY,42.0,25225.23,12530.0,12695.23,1,302.27,50.33,137.5,155.81,0.31,1.94,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.07
Stories Mansourieh,MATCHA CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,60.0,16993.99,4530.25,12463.74,1,207.73,73.34,137.5,155.81,0.44,1.33,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.07
Stories Mansourieh,CHOCOLATE CHIPS,FOOD,FROZEN YOGHURT,TAKE AWAY,186.0,13837.84,1659.15,12178.69,1,65.48,88.01,137.5,155.81,1.35,0.42,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,HOT DOUBLE SHOT MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,62.0,16681.69,4609.48,12072.21,1,194.71,72.37,137.5,155.81,0.45,1.25,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.06
Stories Mansourieh,SIGNATURE ICED CHOCOLATE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,74.0,16780.78,4911.57,11869.21,1,160.39,70.73,137.5,155.81,0.54,1.03,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.06
Stories Mansourieh,ICED PEACH TEA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,55.0,15081.09,3369.15,11711.94,1,212.94,77.66,137.5,155.81,0.4,1.37,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.06
Stories Mansourieh,VANILLA MUFFIN,FOOD,COFFEE PASTRY,TAKE AWAY,75.0,13621.62,1976.71,11644.91,1,155.27,85.49,137.5,155.81,0.55,1.0,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.06
Stories Mansourieh,MATCHA CREAM FRAPP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,72.0,15093.09,3734.31,11358.78,1,157.76,75.26,137.5,155.81,0.52,1.01,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.06
Stories Mansourieh,POMEGRANATE JUICE,BEVERAGES,GRAB&GO BEVERAGES,TAKE AWAY,157.0,26438.44,15087.07,11351.37,1,72.3,42.94,137.5,155.81,1.14,0.46,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,ADD CARAMEL SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,455.0,13615.61,2370.09,11245.52,1,24.72,82.59,137.5,155.81,3.31,0.16,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,WHITE MOCHA CREAM FRAPP MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,60.0,14663.67,3428.47,11235.2,1,187.25,76.62,137.5,155.81,0.44,1.2,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.06
Stories Mansourieh,TOFFEE NUT LATTE SMALL,BEVERAGES,HOT BAR SECTION,TAKE AWAY,61.0,14606.61,3687.78,10918.83,1,179.0,74.75,137.5,155.81,0.44,1.15,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.06
Stories Mansourieh,REPLACE COCONUT LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,201.0,22324.32,11608.62,10715.7,1,53.31,48.0,137.5,155.81,1.46,0.34,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,ADD VANILLA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,567.0,17183.18,6497.7,10685.48,1,18.85,62.19,137.5,155.81,4.12,0.12,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,ADD CARAMEL SF SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,437.0,13465.47,2868.18,10597.29,1,24.25,78.7,137.5,155.81,3.18,0.16,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,ESPRESSO FRAPP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,83.0,14306.31,3800.93,10505.38,1,126.57,73.43,137.5,155.81,0.6,0.81,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.06
Stories Mansourieh,PINEAPPLE,FOOD,FROZEN YOGHURT,TAKE AWAY,229.0,14688.29,4196.14,10492.15,1,45.82,71.43,137.5,155.81,1.67,0.29,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.06
Stories Mansourieh,LOTUS YOGHURT SMALL,FOOD,FROZEN YOGHURT,TAKE AWAY,48.0,14849.85,4633.28,10216.57,1,212.85,68.8,137.5,155.81,0.35,1.37,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,BROWN PULLED BEEF CHIMICHURRI SANDWICH,FOOD,SANDWICHES,TAKE AWAY,36.0,16216.22,6110.35,10105.87,1,280.72,62.32,137.5,155.81,0.26,1.8,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,DOUBLE SHOT SHAKEN LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,51.0,13828.83,3734.89,10093.94,1,197.92,72.99,137.5,155.81,0.37,1.27,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,ORIGINAL YOGHURT MEDIUM,FOOD,FROZEN YOGHURT,TAKE AWAY,41.0,14105.11,4136.54,9968.57,1,243.14,70.67,137.5,155.81,0.3,1.56,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,REPLACE SUGAR FREE OAT SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,160.0,14441.44,4475.0,9966.44,1,62.29,69.01,137.5,155.81,1.16,0.4,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.05
Stories Mansourieh,POMEGRANATE YOGHURT SMALL,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,42.0,12687.69,2858.8,9828.89,1,234.02,77.47,137.5,155.81,0.31,1.5,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,MOCHA LARGE,BEVERAGES,HOT BAR SECTION,TAKE AWAY,48.0,14276.27,4576.18,9700.09,1,202.09,67.95,137.5,155.81,0.35,1.3,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,POMEGRANATE YOGHURT COMBO X-LARGE,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,25.5,13324.32,3694.22,9630.1,1,377.65,72.27,137.5,155.81,0.19,2.42,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,SALTED CARAMEL FRAPPE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,53.0,13261.27,3788.72,9472.55,1,178.73,71.43,137.5,155.81,0.39,1.15,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,MARSHMALLOW,FOOD,FROZEN YOGHURT,TAKE AWAY,168.0,10288.29,1002.4,9285.89,1,55.27,90.26,137.5,155.81,1.22,0.35,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.05
Stories Mansourieh,CHICKEN CAESER SALAD (GRAB&GO),FOOD,GRAB&GO FOOD,TAKE AWAY,37.0,17111.11,7845.63,9265.48,1,250.42,54.15,137.5,155.81,0.27,1.61,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,LEMONGRASS&ORANGE TEA MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,94.0,12612.61,3481.59,9131.02,1,97.14,72.4,137.5,155.81,0.68,0.62,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.05
Stories Mansourieh,HOT DOUBLE SHOT SMALL,BEVERAGES,HOT BAR SECTION,TAKE AWAY,111.0,14954.96,5990.11,8964.85,1,80.76,59.95,137.5,155.81,0.81,0.52,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.05
Stories Mansourieh,ADD WHITE MOCHA MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,370.0,11258.26,2384.28,8873.98,1,23.98,78.82,137.5,155.81,2.69,0.15,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.05
Stories Mansourieh,WHITE MOCHA FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,40.0,11273.27,2676.49,8596.78,1,214.92,76.26,137.5,155.81,0.29,1.38,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.05
Stories Mansourieh,CHOCOLATE SP/MO,FOOD,GRAB&GO FOOD,TAKE AWAY,63.0,13243.24,4773.93,8469.31,1,134.43,63.95,137.5,155.81,0.46,0.86,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.04
Stories Mansourieh,SALTED CARAMEL LATTE LARGE,BEVERAGES,HOT BAR SECTION,TAKE AWAY,34.0,11654.65,3310.74,8343.91,1,245.41,71.59,137.5,155.81,0.25,1.58,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.04
Stories Mansourieh,CAESER SALAD (GRAB&GO),FOOD,GRAB&GO FOOD,TAKE AWAY,26.0,10930.93,2621.1,8309.83,1,319.61,76.02,137.5,155.81,0.19,2.05,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.04
Stories Mansourieh,MEDITERRANEAN CARAMEL TEA MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,63.0,10594.6,2333.41,8261.19,1,131.13,77.98,137.5,155.81,0.46,0.84,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.04
Stories Mansourieh,REPLACE 2 SHOT YIRGACHEFFE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,146.0,8780.78,548.81,8231.97,1,56.38,93.75,137.5,155.81,1.06,0.36,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.04
Stories Mansourieh,VANILLA FRAP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,51.0,10804.8,2703.87,8100.93,1,158.84,74.98,137.5,155.81,0.37,1.02,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.04
Stories Mansourieh,ADD CARAMEL DRIZZLE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,288.0,9036.04,966.6,8069.44,1,28.02,89.3,137.5,155.81,2.09,0.18,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.04
Stories Mansourieh,VANILLA CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,37.0,10204.2,2250.02,7954.18,1,214.98,77.95,137.5,155.81,0.27,1.38,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.04
