source_file,row_type,branch,division,group,description,qty,total_amount
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY CHEESE CAKE,617.0,218242.64
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,FRAMBOISE CHEESE CAKE,318.0,112397.3
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,LOTUS CHEESE CAKE,415.0,148642.94
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE MUFFIN,22.0,4315.32
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,CARROT CAKE,382.0,109671.89
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY MUFFIN,528.0,105687.69
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,APRICOT SABLE,124.0,29660.81
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE SABLE,287.0,67932.58
rep_s_00191_SMRY-3.csv,item,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,RED VELVET MUFFIN_,92.0,18323.9
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,Total by Group: COFFEE PASTRY,7290.0,1982055.47
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,COFFEE PASTRY,COFFEE PASTRY,Total by Division: COFFEE PASTRY,7290.0,1982055.47
rep_s_00191_SMRY-3.csv,item,Stories Saida,CROISSANT,CROISSANT,CHEESE CROISSANT,1158.0,239037.36
rep_s_00191_SMRY-3.csv,item,Stories Saida,CROISSANT,CROISSANT,THYME CROISSANT,332.0,63461.44
rep_s_00191_SMRY-3.csv,item,Stories Saida,CROISSANT,CROISSANT,PLAIN CROISSANT,45.0,9000.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,CROISSANT,CROISSANT,CHOCOLATE CROISSANT,442.0,92644.45
rep_s_00191_SMRY-3.csv,item,Stories Saida,CROISSANT,CROISSANT,ALMOND CROISSANT,140.0,31159.16
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,CROISSANT,CROISSANT,Total by Group: CROISSANT,2117.0,435302.4
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,CROISSANT,CROISSANT,Total by Division: CROISSANT,2117.0,435302.4
rep_s_00191_SMRY-3.csv,item,Stories Saida,COOKIES,COOKIES,NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,800.0,256025.83
rep_s_00191_SMRY-3.csv,item,Stories Saida,COOKIES,COOKIES,NY STYLE COOKIE - DOUBLE CHOCOLATE,212.0,66677.48
rep_s_00191_SMRY-3.csv,item,Stories Saida,COOKIES,COOKIES,GINGERBREAD COOKIES,3.0,900.9
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,COOKIES,COOKIES,Total by Group: COOKIES,1015.0,323604.2
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,COOKIES,COOKIES,Total by Division: COOKIES,1015.0,323604.2
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,FONDANT AU CHOCOLAT,738.0,255537.84
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,ECLAIR ORIGINAL,523.0,130236.13
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CHOCOLAT,472.0,117910.72
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,TARTE AU CHOCOLAT,226.0,57460.9
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS ORIGINAL ECLAIR,363.0,90942.34
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CARAMEL,187.0,45133.96
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,MACARONS,304.0,81670.27
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,CHOCOLATE SALTED CAKE,356.0,111181.08
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,ECLAIR COFFEE,45.0,12162.16
rep_s_00191_SMRY-3.csv,item,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS PISTACHIO ECLAIR,21.0,7567.57
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,Total by Group: FRENCH PASTRY,3235.0,909802.98
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,FRENCH PASTRY,FRENCH PASTRY,Total by Division: FRENCH PASTRY,3235.0,909802.98
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,GUMMY BEARS COMBO,6206.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,GRANOLLA COMBO,6659.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,WAFER ROLL COMBO,4445.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,MARSHMALLOW COMBO,7680.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,BROWNIES COMBO,7614.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,LOTUS BISCUIT COMBO,6093.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,CHOCOLATE CHIPS COMBO,6857.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,OREO COMBO,6338.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,SPRINKLES COMBO,2836.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,MIXED NUTS COMBO,3490.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,OATS COMBO,36.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,STRAWBERRY COMBO,24745.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,PINEAPPLE COMBO,9462.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,MANGO COMBO,15316.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,HONEY COMBO,435.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,BLUEBERRIES COMBO,17252.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,FROZEN YOGHURT,COMBO TOPPINGS,Total by Group: COMBO TOPPINGS,125464.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,GRANOLLA,136.0,8897.84
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,WAFER ROLL,83.0,5529.13
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,MARSHMALLOW,326.0,20948.71
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,BROWNIES,172.0,11698.68
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,LOTUS BISCUITS,977.0,62497.24
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,OREO,1491.0,95122.88
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,SPRINKLES,75.0,4903.06
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,CHOCOLATE CHIPS,459.0,31564.87
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,MIXED NUTS,76.0,4915.98
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,GUMMY BEARS,131.0,8670.45
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,STRAWBERRY,912.0,62705.05
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,PINEAPPLE,316.0,20696.16
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,MANGO,535.0,37224.32
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,HONEY,304.0,21145.59
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,TOPPINGS,BLUEBERRIES,622.0,42895.14
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,FROZEN YOGHURT,TOPPINGS,Total by Group: TOPPINGS,6615.0,439415.08
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,PISTACHIO CRUNCH,2273.0,231505.46
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA CRUNCH,204.0,21039.64
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE CRUNCH,2026.5,206051.98
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,VARIEGATO WAFER,190.0,18990.27
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA,2734.0,277727.63
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,QUELLA PISTACCIO,461.5,46220.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE RED BERRIES,179.0,18000.39
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE PISTACHIO,103.5,10434.53
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,ARABESCHI COCCO SNAK,7.0,700.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,NUTELLA,55.0,4954.96
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,FROZEN YOGHURT,LUXURY TOPPINGS,Total by Group: LUXURY TOPPINGS,8233.5,835624.86
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,150.25,43783.89
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,38.5,12759.76
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT X-LARGE,13.0,6020.54
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,5665.3,1869076.32
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,1728.0,693198.95
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO X-LARGE,225.5,122045.59
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT SMALL,77.25,22052.21
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT MEDIUM,28.0,9133.63
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT X-LARGE,6.5,3006.13
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO SMALL,4965.0,1562244.93
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO MEDIUM,1296.0,517457.36
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO X-LARGE,130.5,70306.1
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT SMALL,15.5,4233.33
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO SMALL,453.0,140683.33
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT MEDIUM,3.0,900.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO MEDIUM,107.5,40536.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO X-LARGE,3.0,1500.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT SMALL,107.0,31768.21
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO SMALL,6442.7,2090469.81
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT MEDIUM,33.5,10953.3
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO MEDIUM,1968.7,779168.23
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT X-LARGE,12.5,5759.46
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO X-LARGE,161.0,85239.82
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,PISTACHIO YOGHURT SMALL,15.5,3866.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO SMALL,460.0,187273.33
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,PISTACHIO YOGHURT MEDIUM,3.5,1466.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO MEDIUM,109.0,53291.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO X-LARGE,3.0,1866.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT SMALL,17.0,4865.44
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT MEDIUM,6.0,1990.99
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT COMBO SMALL,2047.0,642843.42
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT COMBO MEDIUM,515.0,203563.3
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT COMBO X-LARGE,37.0,19601.5
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT SMALL,31.5,9451.02
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO SMALL,1985.0,656028.98
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO MEDIUM,601.0,240183.66
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT MEDIUM,11.0,3638.14
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT X-LARGE,3.0,1383.33
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO X-LARGE,53.0,28462.73
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP MANGO,638.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP CHOCOLATE,635.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP OREO,155.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP POMEGRANATE,520.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP SPECULOSE LOTUS,478.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP ORIGINAL YOUGHURT,590.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT SMALL,117.5,34861.7
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO SMALL,6058.0,2014786.88
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT MEDIUM,22.5,7442.64
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO MEDIUM,1649.1,651358.86
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT X-LARGE,6.0,2766.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO X-LARGE,143.5,75508.77
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP BLUEBERRY,641.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP PISTACHIO,112.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,FROZEN YOGHURT,FROZEN YOGHURT,Total by Group: FROZEN YOGHURT,41294.2999999999,12968800.6
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,RICOTTA YOGHURT SMALL,3.0,300.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,RICOTTA YOGHURT COMBO SMALL,11.5,3500.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,RICOTTA YOGHURT COMBO MEDIUM,4.0,1600.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,RICOTTA YOGHURT COMBO X-LARGE,1.0,533.33
rep_s_00191_SMRY-3.csv,item,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,TASTING CUP RICOTTA,6.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,Total by Group: SPECIALTY YOGHURT,25.5,5933.33
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,FROZEN YOGHURT,SPECIALTY YOGHURT,Total by Division: FROZEN YOGHURT,181632.3,14249773.87
rep_s_00191_SMRY-3.csv,item,Stories Saida,SALADS BAR,SALADS BAR,SALAD BAR 1 VISIT,198.0,158400.0
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,SALADS BAR,SALADS BAR,Total by Group: SALADS BAR,198.0,158400.0
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,SALADS BAR,SALADS BAR,Total by Division: SALADS BAR,198.0,158400.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,TUNA SUB,274.0,98444.72
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,VEGGIE SUB,2357.0,4754.35
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,TURKEY & CHEESE SUB,1213.0,448640.45
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,CHICKEN TERIAKI SUB,244.0,86991.5
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN CHICKEN TERIAKI SUB,198.0,76532.25
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN TUNA SUB,307.0,118775.86
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN TURKEY & CHEESE SUB,1074.0,425656.94
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN VEGGIE SUB,3.0,1060.66
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,PESTO HALLOUMI SUB,618.0,182500.54
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,LABNEH SUB,680.0,59460.18
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN LABNEH SUB,241.5,70044.32
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN PESTO HALLOUMI SUB,990.5,325670.27
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN CHICKEN CAESAR SANDWICH,283.0,137393.24
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,CHICKEN CAESAR SANDWICH,291.0,133448.17
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,PULLED BEEF CHIMICHURRI SANDWICH,15.0,6348.35
rep_s_00191_SMRY-3.csv,item,Stories Saida,SANDWICHES,SUB SANDWICHES,BROWN PULLED BEEF CHIMICHURRI SANDWICH,36.0,16261.26
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,SANDWICHES,SUB SANDWICHES,Total by Group: SUB SANDWICHES,8825.0,2191983.07
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,SANDWICHES,SUB SANDWICHES,Total by Division: SANDWICHES,8825.0,2191983.07
rep_s_00191_SMRY-3.csv,item,Stories Saida,CINNAMON ROLLS,CINNAMONS,CLASSIC CINNAMON ROLL LARGE,5752.0,1743954.36
rep_s_00191_SMRY-3.csv,item,Stories Saida,CINNAMON ROLLS,CINNAMONS,CHOCOLATE ROLL LARGE,865.0,241139.64
rep_s_00191_SMRY-3.csv,item,Stories Saida,CINNAMON ROLLS,CINNAMONS,EXTRA CREAM CHEESE FROSTING MIX,116.0,3757.36
rep_s_00191_SMRY-3.csv,item,Stories Saida,CINNAMON ROLLS,CINNAMONS,RED CINNAMON ROLL,63.0,20909.91
rep_s_00191_SMRY-3.csv,item,Stories Saida,CINNAMON ROLLS,CINNAMONS,LOTUS ROLL,231.0,83473.87
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,CINNAMON ROLLS,CINNAMONS,Total by Group: CINNAMONS,7027.0,2093235.14
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,CINNAMON ROLLS,CINNAMONS,Total by Division: CINNAMON ROLLS,7027.0,2093235.14
rep_s_00191_SMRY-3.csv,item,Stories Saida,CARTON,PACKAGING,CARTON HANDLE BAG,600.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,CARTON,PACKAGING,SMALL DESSERT BOX(1PCS),700.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,CARTON,PACKAGING,MEDIUM DESSERT BOX(2PCS),949.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,CARTON,PACKAGING,LARGE DESSERT BOX(4PCS),349.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Saida,CARTON,PACKAGING,Total by Group: PACKAGING,2598.0,0.0
rep_s_00191_SMRY-3.csv,division_total,Stories Saida,CARTON,PACKAGING,Total by Division: CARTON,2598.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,CHOCOLATE PLUS,329.0,33465.89
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,TRIO SUB,1.0,366.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,PRUNELLE THYME CROISSANT/NOT USED,230.0,46180.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,PRUNELLE CHEESE CROISSANT/NOT USED,748.0,150280.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,PRUNELLE CHOCOLATE CROISSANT/NOT USED,233.0,47340.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,ADD PEPPERONI/NOT USED,1.0,100.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,ADD SALAMI/NOT USED,1.0,100.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,BROWN SALAMI & PEPPERONI SUB/NOT USED,4.0,1640.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,BROWN TRIO SUB,1.0,400.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,TIRAMISU ROLL/not used,11.0,4033.33
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,ROCCA SALAD (GRAB&GO),40.0,17649.67
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,STEVIA SUGAR SACHET/NOT USED,33.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,POMEGRANATE CUP/NOT USED,100.0,20020.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,COCONUT CUP/NOT USED,23.0,4600.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,MANGO CUP/NOT USED,3.0,1100.0
rep_s_00191_SMRY-3.csv,item,Stories Saida,NOT USED,NOT USED,NY STYLE COOKIE -PISTACHIO,50.0,16666.67
